Date,S&P500,NASDAQ,DOWJONES,NIKKEI,HANGSENG,USDINR,USDJPY,USDCNY,INDIAVIX,VIX,CRUDE,GOLD,SILVER,NATGAS,COPPER,WHEAT,UST10Y,DOLLARINDEX
,^GSPC,^IXIC,^DJI,^N225,^HSI,INR=X,JPY=X,CNY=X,^INDIAVIX,^VIX,BZ=F,GC=F,SI=F,NG=F,HG=F,ZW=F,^TNX,DX-Y.NYB
2020-02-10,3352.090087890625,9628.3896484375,29276.8203125,23685.98046875,27241.33984375,71.5155029296875,109.6449966430664,7.0005998611450195,14.210000038146973,15.039999961853027,53.27000045776367,1574.699951171875,17.757999420166016,1.7660000324249268,2.557499885559082,552.0,1.5470000505447388,98.83000183105469
2020-02-11,3357.75,9638.9404296875,29276.33984375,,27583.880859375,71.27999877929688,109.76599884033203,6.983500003814697,13.880000114440918,15.180000305175781,54.0099983215332,1565.5999755859375,17.572999954223633,1.7879999876022339,2.5885000228881836,542.0,1.590000033378601,98.72000122070312
2020-02-12,3379.449951171875,9725.9599609375,29551.419921875,23861.2109375,27823.66015625,71.27529907226562,109.84300231933594,6.964900016784668,13.619999885559082,13.739999771118164,55.790000915527344,1567.4000244140625,17.47800064086914,1.843999981880188,2.6059999465942383,547.5,1.6299999952316284,99.05000305175781
2020-02-13,3373.93994140625,9711.9697265625,29423.310546875,23827.73046875,27730.0,71.29620361328125,109.84600067138672,6.9710001945495605,13.369999885559082,14.149999618530273,56.34000015258789,1575.0999755859375,17.600000381469727,1.8259999752044678,2.619499921798706,544.25,1.6169999837875366,99.06999969482422
2020-02-14,3380.159912109375,9731.1796875,29398.080078125,23687.58984375,27815.599609375,71.26850128173828,109.75800323486328,6.976399898529053,13.619999885559082,13.680000305175781,57.31999969482422,1582.699951171875,17.71500015258789,1.8370000123977661,2.6054999828338623,542.75,1.5880000591278076,99.12000274658203
2020-02-17,,,,23523.240234375,27959.599609375,71.51480102539062,109.79100036621094,6.986100196838379,14.420000076293945,,,,,,,,,
2020-02-18,3370.2900390625,9732.740234375,29232.189453125,23193.80078125,27530.19921875,71.34919738769531,109.83000183105469,6.979300022125244,14.510000228881836,14.829999923706055,57.75,1600.0,18.131000518798828,1.9809999465942383,2.609999895095825,566.75,1.555999994277954,99.45999908447266
2020-02-19,3386.14990234375,9817.1796875,29348.029296875,23400.69921875,27655.810546875,71.57499694824219,109.91899871826172,6.996200084686279,14.020000457763672,14.380000114440918,59.119998931884766,1607.5,18.29199981689453,1.9550000429153442,2.612499952316284,565.25,1.5700000524520874,99.5999984741211
2020-02-20,3373.22998046875,9750.9697265625,29219.98046875,23479.150390625,27609.16015625,71.82749938964844,111.20999908447266,6.997200012207031,13.699999809265137,15.5600004196167,59.310001373291016,1616.5999755859375,18.30900001525879,1.9199999570846558,2.5950000286102295,560.0,1.524999976158142,99.87000274658203
2020-02-21,3337.75,9576.58984375,28992.41015625,23386.740234375,27308.810546875,72.11000061035156,111.9540023803711,7.02239990234375,,17.079999923706055,58.5,1644.5999755859375,18.520999908447266,1.9049999713897705,2.618000030517578,551.0,1.4709999561309814,99.26000213623047
2020-02-24,3225.889892578125,9221.2802734375,27960.80078125,,26820.880859375,71.88680267333984,111.55699920654297,7.026199817657471,17.0,25.030000686645508,56.29999923706055,1672.4000244140625,18.868000030517578,1.8270000219345093,2.5924999713897705,536.25,1.3769999742507935,99.29000091552734
2020-02-25,3128.2099609375,8965.6103515625,27081.359375,22605.41015625,26893.23046875,72.04669952392578,110.85700225830078,7.02839994430542,16.899999618530273,27.850000381469727,54.95000076293945,1646.9000244140625,18.183000564575195,1.847000002861023,2.5964999198913574,539.0,1.3300000429153442,98.97000122070312
2020-02-26,3116.389892578125,8980.7802734375,26957.58984375,22426.189453125,26696.490234375,71.87000274658203,110.28600311279297,7.036399841308594,18.260000228881836,27.559999465942383,53.43000030517578,1640.0,17.826000213623047,1.8209999799728394,2.5764999389648438,540.25,1.309999942779541,99.0
2020-02-27,2978.760009765625,8566.48046875,25766.640625,21948.23046875,26778.619140625,71.66339874267578,110.36299896240234,7.03980016708374,17.770000457763672,39.15999984741211,52.18000030517578,1640.0,17.658000946044922,1.7519999742507935,2.571500062942505,529.25,1.2990000247955322,98.44000244140625
2020-02-28,2954.219970703125,8567.3701171875,25409.359375,21142.9609375,26129.9296875,71.93000030517578,109.66000366210938,7.003499984741211,23.239999771118164,40.11000061035156,50.52000045776367,1564.0999755859375,16.386999130249023,1.684000015258789,2.5460000038146973,529.0,1.1269999742507935,98.12999725341797
2020-03-02,3090.22998046875,8952.169921875,26703.3203125,21344.080078125,26291.6796875,72.1500015258789,107.6969985961914,6.990900039672852,25.200000762939453,33.41999816894531,51.900001525878906,1592.300048828125,16.679000854492188,1.75600004196167,2.6010000705718994,526.25,1.0880000591278076,97.36000061035156
2020-03-03,3003.3701171875,8684.08984375,25917.41015625,21082.73046875,26284.8203125,72.82499694824219,108.48699951171875,6.999800205230713,24.540000915527344,36.81999969482422,51.86000061035156,1642.0999755859375,17.128999710083008,1.7999999523162842,2.5794999599456787,528.75,1.0099999904632568,97.1500015258789
2020-03-04,3130.1201171875,9018.08984375,27090.859375,21100.060546875,26222.0703125,73.34200286865234,107.03700256347656,6.960999965667725,24.229999542236328,31.989999771118164,51.130001068115234,1641.0999755859375,17.187000274658203,1.8270000219345093,2.5929999351501465,521.5,0.9919999837875366,97.33999633789062
2020-03-05,3023.93994140625,8738.58984375,26121.279296875,21329.119140625,26767.869140625,74.0425033569336,107.677001953125,6.965400218963623,23.25,39.619998931884766,49.9900016784668,1666.4000244140625,17.341999053955078,1.7719999551773071,2.5824999809265137,524.25,0.9259999990463257,96.81999969482422
2020-03-06,2972.3701171875,8575.6201171875,25864.779296875,20749.75,26146.669921875,73.8551025390625,106.24800109863281,6.935999870300293,25.639999389648438,41.939998626708984,45.27000045776367,1670.800048828125,17.214000701904297,1.7079999446868896,2.572999954223633,521.25,0.7059999704360962,95.94999694824219
2020-03-09,2746.56005859375,7950.68017578125,23851.01953125,19698.759765625,25040.4609375,73.99530029296875,103.93800354003906,6.931099891662598,30.799999237060547,54.459999084472656,34.36000061035156,1674.5,17.000999450683594,1.777999997138977,2.5239999294281006,522.25,0.49900001287460327,94.9000015258789
2020-03-10,2882.22998046875,8344.25,25018.16015625,19867.119140625,25392.509765625,74.40599822998047,103.11199951171875,6.9456000328063965,,47.29999923706055,37.220001220703125,1659.0999755859375,16.9060001373291,1.9359999895095825,2.5339999198913574,526.75,0.7480000257492065,96.41000366210938
2020-03-11,2741.3798828125,7952.0498046875,23553.220703125,19416.060546875,25231.609375,74.20500183105469,105.0260009765625,6.955599784851074,31.559999465942383,53.900001525878906,35.790000915527344,1641.4000244140625,16.729000091552734,1.878000020980835,2.51200008392334,517.25,0.8199999928474426,96.51000213623047
2020-03-12,2480.639892578125,7201.7998046875,21200.619140625,18559.630859375,24309.0703125,74.76000213623047,104.55000305175781,6.95959997177124,41.15999984741211,75.47000122070312,33.220001220703125,1589.300048828125,15.961000442504883,1.840999960899353,2.4809999465942383,508.25,0.8489999771118164,97.47000122070312
2020-03-13,2711.02001953125,7874.8798828125,23185.619140625,17431.05078125,24032.91015625,75.30000305175781,104.61000061035156,7.028600215911865,51.470001220703125,57.83000183105469,33.849998474121094,1515.699951171875,14.456000328063965,1.86899995803833,2.4739999771118164,514.75,0.9509999752044678,98.75
2020-03-16,2386.1298828125,6904.58984375,20188.51953125,17002.0390625,23063.5703125,73.90399932861328,106.68800354003906,7.007199764251709,58.880001068115234,82.69000244140625,30.049999237060547,1485.9000244140625,12.772000312805176,1.815000057220459,2.3984999656677246,498.0,0.7279999852180481,98.08999633789062
2020-03-17,2529.18994140625,7334.77978515625,21237.380859375,17011.529296875,23263.73046875,75.15499877929688,106.17500305175781,6.992700099945068,62.93000030517578,75.91000366210938,28.729999542236328,1524.9000244140625,12.468999862670898,1.7289999723434448,2.315500020980835,499.25,0.996999979019165,99.58000183105469
2020-03-18,2398.10009765625,6989.83984375,19898.919921875,16726.55078125,22291.8203125,74.01239776611328,107.37699890136719,7.006199836730957,63.959999084472656,76.44999694824219,24.8799991607666,1477.300048828125,11.734999656677246,1.6039999723434448,2.1605000495910645,508.25,1.2660000324249268,101.16000366210938
2020-03-19,2409.389892578125,7150.580078125,20087.189453125,16552.830078125,21709.130859375,74.98200225830078,108.36000061035156,7.04640007019043,72.19999694824219,72.0,28.469999313354492,1478.5999755859375,12.097000122070312,1.6540000438690186,2.200000047683716,535.0,1.11899995803833,102.76000213623047
2020-03-20,2304.919921875,6879.52001953125,19173.98046875,,22805.0703125,75.15969848632812,111.29100036621094,7.107699871063232,67.0999984741211,66.04000091552734,26.979999542236328,1484.0,12.348999977111816,1.6039999723434448,2.190500020980835,539.25,0.9380000233650208,102.81999969482422
2020-03-23,2237.39990234375,6860.669921875,18591.9296875,16887.779296875,21696.130859375,75.62210083007812,110.46199798583984,7.094799995422363,71.98999786376953,61.59000015258789,27.030000686645508,1567.0,13.225000381469727,1.6019999980926514,2.119499921798706,562.5,0.7639999985694885,102.48999786376953
2020-03-24,2447.330078125,7417.85986328125,20704.91015625,18092.349609375,22663.490234375,76.50599670410156,110.8270034790039,7.091300010681152,83.61000061035156,61.66999816894531,27.149999618530273,1660.199951171875,14.229000091552734,1.652999997138977,2.197499990463257,561.5,0.8159999847412109,101.73999786376953
2020-03-25,2475.56005859375,7384.2998046875,21200.55078125,19546.630859375,23527.189453125,77.26000213623047,111.12000274658203,7.061999797821045,77.62999725341797,63.95000076293945,27.389999389648438,1632.300048828125,14.836999893188477,1.659000039100647,2.2339999675750732,580.0,0.8579999804496765,101.05000305175781
2020-03-26,2630.070068359375,7797.5400390625,22552.169921875,18664.599609375,23352.33984375,75.84549713134766,110.8759994506836,7.113500118255615,71.52999877929688,61.0,26.34000015258789,1650.0999755859375,14.640000343322754,1.6369999647140503,2.2079999446868896,569.0,0.8109999895095825,99.41999816894531
2020-03-27,2541.469970703125,7502.3798828125,21636.779296875,19389.4296875,23484.279296875,74.72560119628906,109.10900115966797,7.0731000900268555,70.38999938964844,65.54000091552734,24.93000030517578,1623.9000244140625,14.498000144958496,1.6339999437332153,2.197000026702881,571.25,0.7490000128746033,98.37000274658203
2020-03-30,2626.64990234375,7774.14990234375,22327.48046875,19084.970703125,23175.109375,75.46499633789062,107.41300201416016,7.095300197601318,71.88999938964844,57.08000183105469,22.760000228881836,1622.0,14.074000358581543,1.690000057220459,2.1619999408721924,569.5,0.6700000166893005,99.18000030517578
2020-03-31,2584.590087890625,7700.10009765625,21917.16015625,18917.009765625,23603.48046875,75.4000015258789,108.03500366210938,7.0991997718811035,64.41000366210938,53.540000915527344,22.739999771118164,1583.4000244140625,14.097999572753906,1.6399999856948853,2.240000009536743,568.75,0.6980000138282776,99.05000305175781
2020-04-01,2470.5,7360.580078125,20943.509765625,18065.41015625,23085.7890625,75.32499694824219,107.50800323486328,7.081399917602539,60.04999923706055,57.060001373291016,24.739999771118164,1578.199951171875,13.925999641418457,1.5870000123977661,2.191999912261963,550.25,0.6349999904632568,99.66999816894531
2020-04-02,2526.89990234375,7487.31005859375,21413.439453125,17818.720703125,23280.060546875,77.56999969482422,107.25700378417969,7.099299907684326,,50.90999984741211,29.940000534057617,1625.699951171875,14.595999717712402,1.5520000457763672,2.2330000400543213,541.75,0.6269999742507935,100.18000030517578
2020-04-03,2488.64990234375,7373.080078125,21052.529296875,17820.189453125,23236.109375,77.13999938964844,108.0009994506836,7.083199977874756,55.29999923706055,46.79999923706055,34.11000061035156,1633.699951171875,14.435999870300293,1.621000051498413,2.2100000381469727,549.25,0.5870000123977661,100.58000183105469
2020-04-06,2663.679931640625,7913.240234375,22679.990234375,18576.30078125,23749.119140625,76.2300033569336,108.69300079345703,7.091300010681152,,45.2400016784668,33.04999923706055,1677.0,15.111000061035156,1.7309999465942383,2.234999895095825,555.75,0.6759999990463257,100.69000244140625
2020-04-07,2659.409912109375,7887.259765625,22653.859375,18950.1796875,24253.2890625,75.96489715576172,109.11499786376953,7.091300010681152,51.79999923706055,46.70000076293945,31.8700008392334,1664.800048828125,15.42199993133545,1.8519999980926514,2.2885000705718994,549.25,0.7360000014305115,99.9800033569336
2020-04-08,2749.97998046875,8090.89990234375,23433.5703125,19353.240234375,23970.369140625,76.66000366210938,108.6510009765625,7.0447998046875,52.2400016784668,43.349998474121094,32.84000015258789,1665.4000244140625,15.147000312805176,1.7829999923706055,2.2780001163482666,548.25,0.7639999985694885,100.12000274658203
2020-04-09,2789.820068359375,8153.580078125,23719.369140625,19345.76953125,24300.330078125,75.95899963378906,108.9219970703125,7.064899921417236,49.75,41.66999816894531,31.479999542236328,1736.199951171875,15.994999885559082,1.7330000400543213,2.2774999141693115,556.5,0.7289999723434448,99.5199966430664
2020-04-10,,,,19498.5,,76.6500015258789,108.56099700927734,7.042200088500977,,,,,,,,,,
2020-04-13,2761.6298828125,8192.419921875,23390.76953125,19043.400390625,,76.16649627685547,108.33599853515625,7.035099983215332,51.459999084472656,41.16999816894531,31.739999771118164,1744.800048828125,15.479000091552734,1.7239999771118164,2.320499897003174,555.0,0.7490000128746033,99.3499984741211
2020-04-14,2846.06005859375,8515.740234375,23949.759765625,19638.810546875,24435.400390625,76.91000366210938,107.62300109863281,7.051599979400635,,37.7599983215332,29.600000381469727,1756.699951171875,16.07200050354004,1.649999976158142,2.3469998836517334,548.75,0.7519999742507935,98.88999938964844
2020-04-15,2783.360107421875,8393.1796875,23504.349609375,19550.08984375,24145.33984375,75.93099975585938,107.10399627685547,7.048299789428711,49.7400016784668,40.84000015258789,27.690000534057617,1727.199951171875,15.446999549865723,1.5980000495910645,2.3125,540.25,0.6380000114440918,99.45999908447266
2020-04-16,2799.550048828125,8532.3603515625,23537.6796875,19290.19921875,24006.44921875,77.2125015258789,107.60900115966797,7.066500186920166,46.099998474121094,40.11000061035156,27.81999969482422,1720.4000244140625,15.564000129699707,1.6859999895095825,2.304500102996826,529.75,0.609000027179718,100.02999877929688
2020-04-17,2874.56005859375,8650.1396484375,24242.490234375,19897.259765625,24380.0,77.56999969482422,107.94499969482422,7.078800201416016,42.59000015258789,38.150001525878906,28.079999923706055,1689.199951171875,15.237000465393066,1.753000020980835,2.3534998893737793,533.5,0.6539999842643738,99.77999877929688
2020-04-20,2823.159912109375,8560.73046875,23650.439453125,19669.119140625,24330.01953125,76.55999755859375,107.66999816894531,7.072199821472168,43.459999084472656,43.83000183105469,25.56999969482422,1701.5999755859375,15.555999755859375,1.9240000247955322,2.3345000743865967,548.75,0.6259999871253967,99.95999908447266
2020-04-21,2736.56005859375,8263.23046875,23018.880859375,19280.779296875,23793.55078125,77.20999908447266,107.66899871826172,7.072400093078613,45.20000076293945,45.40999984741211,19.329999923706055,1678.199951171875,14.817999839782715,1.8209999799728394,2.2669999599456787,546.75,0.5709999799728394,100.26000213623047
2020-04-22,2799.31005859375,8495.3798828125,23475.8203125,19137.94921875,23893.359375,76.96939849853516,107.72100067138672,7.070799827575684,42.81999969482422,41.97999954223633,20.3700008392334,1728.699951171875,15.277000427246094,1.9390000104904175,2.317500114440918,543.0,0.6190000176429749,100.38999938964844
2020-04-23,2797.800048828125,8494.75,23515.259765625,19429.439453125,23977.3203125,76.4000015258789,107.81300354003906,7.083099842071533,39.22999954223633,41.380001068115234,21.329999923706055,1733.300048828125,15.347999572753906,1.815000057220459,2.3239998817443848,547.0,0.6129999756813049,100.43000030517578
2020-04-24,2836.739990234375,8634.51953125,23775.26953125,19262.0,23831.330078125,76.42250061035156,107.66699981689453,7.065199851989746,39.119998931884766,35.93000030517578,21.440000534057617,1723.5,15.253999710083008,1.746000051498413,2.3480000495910645,526.75,0.5960000157356262,100.37999725341797
2020-04-27,2878.47998046875,8730.16015625,24133.779296875,19783.220703125,24280.140625,76.27149963378906,107.49500274658203,7.080900192260742,38.040000915527344,33.290000915527344,19.989999771118164,1711.9000244140625,15.201000213623047,1.819000005722046,2.381999969482422,521.0,0.656000018119812,100.04000091552734
2020-04-28,2863.389892578125,8607.73046875,24101.55078125,19771.189453125,24575.9609375,76.1863021850586,107.28299713134766,7.085299968719482,35.349998474121094,33.56999969482422,20.459999084472656,1710.5,15.161999702453613,1.7940000295639038,2.378999948501587,526.75,0.6100000143051147,99.87000274658203
2020-04-29,2939.510009765625,8914.7099609375,24633.859375,,24643.58984375,76.46499633789062,106.74099731445312,7.078100204467773,33.84000015258789,31.229999542236328,22.540000915527344,1703.4000244140625,15.15999984741211,1.86899995803833,2.374500036239624,519.5,0.6269999742507935,99.56999969482422
2020-04-30,2912.429931640625,8889.5498046875,24345.720703125,20193.689453125,,75.25849914550781,106.61000061035156,7.075399875640869,33.9900016784668,34.150001525878906,25.270000457763672,1684.199951171875,14.89799976348877,1.9490000009536743,2.3540000915527344,529.75,0.621999979019165,99.0199966430664
2020-05-01,2830.7099609375,8604.9501953125,23723.689453125,19619.349609375,,75.72000122070312,107.28500366210938,7.061299800872803,,37.189998626708984,26.440000534057617,1694.5,14.86299991607666,1.8899999856948853,2.31850004196167,521.5,0.6420000195503235,98.80000305175781
2020-05-04,2842.739990234375,8710.7099609375,23749.759765625,,23613.80078125,75.60050201416016,106.73799896240234,7.061500072479248,43.66999816894531,35.970001220703125,27.200000762939453,1706.9000244140625,14.722000122070312,1.9930000305175781,2.3239998817443848,524.25,0.6370000243186951,99.4800033569336
2020-05-05,2868.43994140625,8809.1201171875,23883.08984375,,23868.66015625,75.8499984741211,106.6969985961914,7.061500072479248,43.61000061035156,33.61000061035156,30.969999313354492,1704.4000244140625,15.057000160217285,2.134000062942505,2.3410000801086426,525.5,0.6570000052452087,99.70999908447266
2020-05-06,2848.419921875,8854.3896484375,23664.640625,,24137.48046875,76.16999816894531,106.4520034790039,7.061500072479248,41.25,34.119998931884766,29.719999313354492,1684.199951171875,14.987000465393066,1.944000005722046,2.3524999618530273,524.75,0.7110000252723694,100.08999633789062
2020-05-07,2881.18994140625,8979.66015625,23875.890625,19674.76953125,23980.630859375,76.15129852294922,106.19100189208984,7.103600025177002,39.93000030517578,31.440000534057617,29.459999084472656,1721.800048828125,15.562000274658203,1.8940000534057617,2.385499954223633,529.0,0.6309999823570251,99.88999938964844
2020-05-08,2929.800048828125,9121.3203125,24331.3203125,20179.08984375,24230.169921875,76.08000183105469,106.35900115966797,7.083799839019775,38.40999984741211,27.979999542236328,30.969999313354492,1709.9000244140625,15.739999771118164,1.8229999542236328,2.4084999561309814,529.5,0.6819999814033508,99.7300033569336
2020-05-11,2930.18994140625,9192.33984375,24221.990234375,20390.66015625,24602.060546875,75.5250015258789,106.91899871826172,7.0731000900268555,38.040000915527344,27.56999969482422,29.6299991607666,1695.300048828125,15.63599967956543,1.8259999752044678,2.381999969482422,524.75,0.7260000109672546,100.23999786376953
2020-05-12,2870.1201171875,9002.5498046875,23764.779296875,20366.48046875,24245.6796875,76.30999755859375,107.56600189208984,7.0980000495910645,38.209999084472656,33.040000915527344,29.979999542236328,1704.4000244140625,15.687000274658203,1.7200000286102295,2.3605000972747803,521.75,0.6779999732971191,99.93000030517578
2020-05-13,2820.0,8863.169921875,23247.970703125,20267.05078125,24180.30078125,75.68000030517578,107.13800048828125,7.082099914550781,38.84000015258789,35.279998779296875,29.190000534057617,1713.9000244140625,15.663000106811523,1.6160000562667847,2.3489999771118164,510.5,0.6489999890327454,100.23999786376953
2020-05-14,2852.5,8943.7197265625,23625.33984375,19914.779296875,23829.740234375,75.42620086669922,106.93299865722656,7.091300010681152,38.18000030517578,32.61000061035156,31.1299991607666,1738.0999755859375,16.13599967956543,1.680999994277954,2.3510000705718994,510.5,0.6190000176429749,100.47000122070312
2020-05-15,2863.699951171875,9014.5595703125,23685.419921875,20037.470703125,23797.470703125,75.48500061035156,107.36499786376953,7.094699859619141,38.02000045776367,31.889999389648438,32.5,1753.4000244140625,17.04599952697754,1.6460000276565552,2.3334999084472656,500.25,0.6399999856948853,100.4000015258789
2020-05-18,2953.909912109375,9234.830078125,24597.369140625,20133.73046875,23934.76953125,75.81999969482422,107.20800018310547,7.101200103759766,40.91999816894531,29.299999237060547,34.810001373291016,1731.800048828125,17.464000701904297,1.7829999923706055,2.4049999713897705,497.0,0.7440000176429749,99.66999816894531
2020-05-19,2922.93994140625,9185.099609375,24206.859375,20433.44921875,24388.130859375,75.60009765625,107.38099670410156,7.10860013961792,39.45000076293945,30.530000686645508,34.650001525878906,1744.199951171875,17.892000198364258,1.8300000429153442,2.4230000972747803,498.75,0.7110000252723694,99.37000274658203
2020-05-20,2971.610107421875,9375.7802734375,24575.900390625,20595.150390625,24399.94921875,76.0,107.80999755859375,7.098199844360352,35.810001373291016,27.989999771118164,35.75,1750.5999755859375,18.00200080871582,1.7710000276565552,2.4674999713897705,513.75,0.6800000071525574,99.12000274658203
2020-05-21,2948.510009765625,9284.8798828125,24474.119140625,20552.310546875,24280.029296875,75.77999877929688,107.59100341796875,7.09250020980835,32.9900016784668,29.530000686645508,36.060001373291016,1720.5,17.334999084472656,1.7100000381469727,2.4519999027252197,516.0,0.6769999861717224,99.37000274658203
2020-05-22,2955.449951171875,9324.58984375,24465.16015625,20388.16015625,22930.140625,75.625,107.63099670410156,7.114299774169922,32.380001068115234,28.15999984741211,35.130001068115234,1734.5999755859375,17.663999557495117,1.7309999465942383,2.4089999198913574,508.75,0.6570000052452087,99.86000061035156
2020-05-25,,,,20741.650390625,22952.240234375,75.98500061035156,107.73500061035156,7.12939977645874,,,,,,,,,,
2020-05-26,2991.77001953125,9340.2197265625,24995.109375,21271.169921875,23384.66015625,76.11000061035156,107.68699645996094,7.135700225830078,31.469999313354492,28.010000228881836,36.16999816894531,1704.800048828125,17.565000534057617,1.7929999828338623,2.438499927520752,506.75,0.6980000138282776,98.91000366210938
2020-05-27,3036.1298828125,9412.3603515625,25548.26953125,21419.23046875,23301.359375,75.81999969482422,107.49099731445312,7.134099960327148,31.270000457763672,27.6200008392334,34.7400016784668,1710.300048828125,17.68600082397461,1.722000002861023,2.4024999141693115,504.5,0.6800000071525574,99.05999755859375
2020-05-28,3029.72998046875,9368.990234375,25400.640625,21916.310546875,23132.759765625,76.12999725341797,107.7979965209961,7.1682000160217285,30.020000457763672,28.59000015258789,35.290000915527344,1713.300048828125,17.895000457763672,1.8270000219345093,2.4130001068115234,514.5,0.7049999833106995,98.37999725341797
2020-05-29,3044.31005859375,9489.8701171875,25383.109375,21877.890625,22961.470703125,75.95999908447266,107.64299774169922,7.145199775695801,30.219999313354492,27.510000228881836,35.33000183105469,1736.9000244140625,18.440000534057617,1.8489999771118164,2.426500082015991,520.75,0.6480000019073486,98.33999633789062
2020-06-01,3055.72998046875,9552.0498046875,25475.01953125,22062.390625,23732.51953125,75.51319885253906,107.70800018310547,7.136300086975098,30.739999771118164,28.229999542236328,38.31999969482422,1737.800048828125,18.76799964904785,1.7740000486373901,2.4744999408721924,515.25,0.6620000004768372,97.83000183105469
2020-06-02,3080.820068359375,9608.3798828125,25742.650390625,22325.609375,23995.939453125,75.7300033569336,107.5479965209961,7.126699924468994,30.1200008392334,26.84000015258789,39.56999969482422,1725.199951171875,18.207000732421875,1.7769999504089355,2.494499921798706,508.0,0.6800000071525574,97.66999816894531
2020-06-03,3122.8701171875,9682.91015625,26269.890625,22613.759765625,24325.619140625,75.06580352783203,108.80899810791016,7.099899768829346,30.040000915527344,25.65999984741211,39.790000915527344,1697.800048828125,17.92099952697754,1.8209999799728394,2.496500015258789,512.0,0.7609999775886536,97.27999877929688
2020-06-04,3112.35009765625,9615.8095703125,26281.8203125,22695.740234375,24366.30078125,75.54499816894531,108.9990005493164,7.114699840545654,29.690000534057617,25.809999465942383,39.9900016784668,1718.9000244140625,18.02400016784668,1.8220000267028809,2.493000030517578,523.75,0.8199999928474426,96.68000030517578
2020-06-05,3193.929931640625,9814.080078125,27110.98046875,22863.73046875,24770.41015625,75.49089813232422,109.1500015258789,7.1092000007629395,28.68000030517578,24.520000457763672,42.29999923706055,1676.199951171875,17.44300079345703,1.781999945640564,2.556999921798706,515.25,0.9039999842643738,96.94000244140625
2020-06-08,3232.389892578125,9924.75,27572.439453125,23178.099609375,24776.76953125,75.5177001953125,109.63400268554688,7.080999851226807,29.649999618530273,25.809999465942383,40.79999923706055,1698.300048828125,17.868000030517578,1.7890000343322754,2.569999933242798,511.5,0.8840000033378601,96.62000274658203
2020-06-09,3207.179931640625,9953.75,27272.30078125,23091.029296875,25057.220703125,75.625,108.40899658203125,7.070300102233887,30.209999084472656,27.56999969482422,41.18000030517578,1714.699951171875,17.77400016784668,1.7669999599456787,2.6005001068115234,504.5,0.8289999961853027,96.31999969482422
2020-06-10,3190.139892578125,10020.349609375,26989.990234375,23124.94921875,25049.73046875,75.50980377197266,107.7969970703125,7.076300144195557,29.440000534057617,27.56999969482422,41.72999954223633,1713.300048828125,17.775999069213867,1.7799999713897705,2.6570000648498535,506.25,0.7480000257492065,95.95999908447266
2020-06-11,3002.10009765625,9492.73046875,25128.169921875,22472.91015625,24480.150390625,75.875,106.98100280761719,7.059999942779541,29.65999984741211,40.790000915527344,38.54999923706055,1732.0,17.868999481201172,1.812999963760376,2.5864999294281006,499.25,0.652999997138977,96.7300033569336
2020-06-12,3041.31005859375,9588.8095703125,25605.5390625,22305.48046875,24301.380859375,76.38999938964844,106.8030014038086,7.0640997886657715,30.81999969482422,36.09000015258789,38.72999954223633,1729.300048828125,17.461999893188477,1.7309999465942383,2.6015000343322754,502.0,0.6990000009536743,97.31999969482422
2020-06-15,3066.590087890625,9726.01953125,25763.16015625,21530.94921875,23776.94921875,75.95680236816406,107.31099700927734,7.082399845123291,32.58000183105469,34.400001525878906,39.720001220703125,1720.300048828125,17.378999710083008,1.6690000295639038,2.56850004196167,504.75,0.7020000219345093,96.68000030517578
2020-06-16,3124.739990234375,9895.8701171875,26289.98046875,22582.2109375,24344.08984375,75.97799682617188,107.46399688720703,7.090799808502197,32.970001220703125,33.66999816894531,40.959999084472656,1729.5999755859375,17.631999969482422,1.6139999628067017,2.565999984741211,496.0,0.7559999823570251,96.95999908447266
2020-06-17,3113.489990234375,9910.5302734375,26119.609375,22455.759765625,24481.41015625,76.65499877929688,107.41000366210938,7.085999965667725,33.349998474121094,33.470001220703125,40.709999084472656,1729.199951171875,17.756999969482422,1.6380000114440918,2.5920000076293945,488.75,0.7329999804496765,97.16000366210938
2020-06-18,3115.340087890625,9943.0498046875,26080.099609375,22355.4609375,24464.939453125,76.55000305175781,106.89399719238281,7.084499835968018,31.459999084472656,32.939998626708984,41.5099983215332,1724.800048828125,17.493000030517578,1.6380000114440918,2.5910000801086426,483.5,0.6940000057220459,97.41999816894531
2020-06-19,3097.739990234375,9946.1201171875,25871.4609375,22478.7890625,24643.890625,76.40039825439453,107.00599670410156,7.088399887084961,29.969999313354492,35.119998931884766,42.189998626708984,1745.9000244140625,17.832000732421875,1.6690000295639038,2.615000009536743,481.25,0.6970000267028809,97.62000274658203
2020-06-22,3117.860107421875,10056.48046875,26024.9609375,22437.26953125,24511.33984375,76.2520980834961,106.83100128173828,7.071300029754639,30.459999084472656,31.770000457763672,43.08000183105469,1756.699951171875,17.886999130249023,1.6640000343322754,2.6554999351501465,485.0,0.7039999961853027,97.04000091552734
2020-06-23,3131.2900390625,10131.3701171875,26156.099609375,22549.05078125,24907.33984375,75.78980255126953,106.90299987792969,7.067399978637695,29.34000015258789,31.3700008392334,42.630001068115234,1772.0999755859375,18.051000595092773,1.6369999647140503,2.6600000858306885,486.0,0.7089999914169312,96.69000244140625
